video_id,model_nss_count,model_nss_mean,model_nss_median,model_nss_std,model_auc_judd_mean,model_auc_judd_median,model_kl_mean,model_kl_median,model_kl_std,model_cc_mean,model_cc_median,model_sim_mean,model_sim_median,baseline_nss_mean,baseline_auc_judd_mean,baseline_kl_mean
0653,4,1.1876896951618963,1.3301954773003364,0.9287916511286916,0.8302126893539261,0.8738474325058951,1.9005469986637262,1.7677061480125094,0.5696693485752151,0.31470747379896147,0.37141532615812745,0.24256493363678927,0.2525377493730976,0.0,0.5586401056570316,2.716309263397747
0654,4,1.5304037900167642,1.4150405178029262,0.6050128423472614,0.899356872901157,0.9111849250736728,2.112914947130845,2.016043884606054,0.6621752920176035,0.33400652261556163,0.3413077441152576,0.22132156725216864,0.21969384669147418,0.0,0.552569112672211,3.183969436053173
0655,4,0.3706333343520912,0.3285701651823467,0.3632736165681214,0.8679857169898219,0.860427917564311,2.626518548181698,2.5499658816275677,0.5205715935479083,0.10093530448845611,0.10711564687231359,0.143659047747695,0.14987222836801575,0.0,0.523209427556222,3.137456563286121
0656,4,0.4888398008517209,0.4742227723744689,0.340263538174155,0.6941078468014529,0.6856814864462463,2.695979865942925,2.943582262343889,0.6039722261083527,0.09203209854287278,0.08423801449424417,0.20129426079171622,0.1901703337986303,0.0,0.5341768445228875,2.404414379544088
0657,4,0.9641494800851665,0.7017181017363954,1.1615031430109481,0.7995379335256196,0.7634190763132851,2.4046634813347776,2.303183068700679,0.8100181151890993,0.19704324277080332,0.1802599449652883,0.18165191770412448,0.1713546499101323,0.0,0.6106250581325275,2.8046175930189015
0658,4,2.278882187673894,1.9961033856414037,0.9173457879541528,0.9204658157921491,0.921514681947514,1.2803155708298544,1.392586164044534,0.30100343299358423,0.5299846628429146,0.46921715812381193,0.3628045846570905,0.34160392612899426,0.0,0.4977253663141533,2.7054386110434705
0659,4,0.5262922836196948,0.35752802566173647,0.5120435493024894,0.7563569616822484,0.7492792875494114,2.6191017959706717,2.622625455085103,0.20096911127174338,0.08682412163662526,0.08576281084689191,0.1817260480650406,0.1779457978428818,0.0,0.49644074583367637,2.715482478440101
0660,4,0.5053161117973881,0.5151824079050649,0.5348429217673559,0.7979532843251664,0.7954118982906466,2.419978788685443,2.3588969024968103,0.5632100724408154,0.168911443360612,0.16814647020713933,0.1919896702964505,0.21126599162448217,0.0,0.6925245318541282,2.8379418036085227
0661,4,1.5700699527403743,1.2738596899185304,0.7525025885550815,0.8773048195135199,0.8541652272037817,1.9267992446166653,1.9643922960832565,0.19212505695155102,0.3097387364309572,0.27072145810238435,0.21838954943595545,0.2214411263520304,0.0,0.5016740412843297,2.9463139684586066
0662,4,2.3106242476085743,2.236073837046971,1.01195989514278,0.925534256011251,0.9343624061978877,1.7786467491361346,1.700251953362851,0.2723805805955776,0.4107010263352711,0.42930946287093874,0.24346367618374604,0.2473218293258272,0.0,0.5977852864352757,3.0589116215875882
0663,4,1.7720167056122207,1.8395687580766222,0.4180792337816746,0.8699043916220078,0.8774997659284823,1.9061047665933768,1.8798743090834629,0.40229694230724306,0.3700494267551001,0.39197303911694314,0.2756369878645159,0.28525506653623933,0.0,0.5136263015196945,2.6830680608269644
0664,4,2.4409403174735407,2.6101942865438033,1.6535533021388977,0.9226481716999758,0.939497864930164,1.7784814881352335,1.6025497033318197,0.4534416121887573,0.3876304359454656,0.45179169068040337,0.26364304531432414,0.2886508272037431,0.0,0.5219722682150514,3.1366172161519494
0665,4,0.3985994740017387,0.3015038754302851,0.305897996738746,0.8639993585011562,0.8675752135212641,2.9239027739153656,2.944731862866196,0.3059582302236484,0.08395004010756947,0.09258354382666054,0.10997441594230571,0.11375888417825442,0.0,0.5372260052074566,3.471047971093233
0666,4,1.0289997212578623,1.09565417151589,0.8718571695660629,0.8256478619371886,0.8509758545388961,2.3812920089216147,2.429631342378905,0.9579886224707135,0.20592472067069678,0.18274682429667632,0.21636128204105828,0.20752236247127598,0.0,0.7139066426841052,2.826771734660121
0667,4,1.0749556804931142,1.0445352165799435,1.0777026003746168,0.8152917149918377,0.8253760724734474,2.0437517313253424,2.094100259901788,0.5556284359038669,0.2587446623539465,0.2542725863426153,0.22235829997829273,0.21269735957279412,0.0,0.49737615925892553,2.6466251920470016
0668,4,0.8421170278260641,0.7116526324593284,0.7844463280384333,0.8209661680620707,0.8293211259513558,2.284219299137597,2.3351878143180764,0.3441924764066868,0.18342408700818136,0.18264292973282265,0.19514642817706215,0.20397072220109458,0.0,0.513266058730665,2.692442526709147
0669,4,2.285901942503033,2.1763608987276615,0.5917109575646065,0.9048643361248436,0.921901425715203,1.5153749356960755,1.5445684340524428,0.2553187814947293,0.5093235857642542,0.5188484769535122,0.3434834672177218,0.3334554203063469,0.0,0.5980186843248712,2.7370906364226295
0670,4,1.0549047568867704,1.1740962536140631,0.3377207457714145,0.8942424029989009,0.8880142286471067,1.9545501025829408,1.96596029749503,0.29108013224247226,0.22030928090595833,0.222232724043267,0.23716215218463466,0.24280621512389883,0.0,0.550875370025855,2.831998658086808
0671,4,1.2648305481010227,1.1844201414771272,0.5088078390136772,0.9018426621327985,0.8955409010579194,1.7663852800806628,1.726617224536714,0.3986113847311137,0.2981161144623047,0.2686299749544667,0.2769905127407697,0.27771927815183484,0.0,0.5701398210096922,2.526372736414329
0672,4,1.835805902441844,1.6583844215457362,0.5582902086242296,0.9049266893496167,0.8932860893792671,1.9808132287766216,2.007228216819607,0.18989576388419696,0.2975441502859509,0.2621345060723314,0.21325911754236732,0.21561807579222134,0.0,0.5007851789596278,2.9854001733944
0673,4,3.3762402855052303,3.159995070623479,0.8057601673400718,0.9619720375301561,0.9561420227306616,1.9987792670416293,1.869612754922474,0.44744960138808043,0.4133559804766239,0.4353500854288447,0.2069221731237092,0.21969698866722273,0.0,0.4943890487270723,3.4646613775945037
0674,4,2.357761962081851,2.6306273271019807,0.6438959822794144,0.8739088033651117,0.9543017536278287,1.4885357362545433,1.2598105346021917,0.6642583880588204,0.5116019876442472,0.5145709083284359,0.36186904273085874,0.3687640532946582,0.0,0.5611187314425099,2.732148374641807
0675,4,1.2210724952384697,1.231233260120299,0.9392726934542902,0.8519177448188785,0.8771976066893137,2.507704624427046,2.5377597452542493,0.49136612825750675,0.23124468490042038,0.2426305020742403,0.18075550033001409,0.1846408166156549,0.0,0.5490859700607723,3.220675160209165
0676,4,2.3791059624251316,1.3910941707939168,2.891320532433618,0.8779310509384153,0.86701089605741,2.204893178885894,2.3755730676156337,0.8002616278833311,0.3123112283360157,0.2230696030533629,0.2344015873311425,0.23601395598604571,0.0,0.6534689383927883,3.044016235109401
0677,4,1.3635757239543929,1.6161811991751551,1.0547679629635518,0.8457323317155219,0.8920820385476371,2.752188793342175,2.397485126598954,1.0929843491209086,0.20712452782778157,0.2486172419993236,0.13724171239003372,0.14745833823168725,0.0,0.5215635614304546,3.302171313703317
0678,4,0.8802938224084293,0.6525921055581665,0.5040979115072305,0.7819296928925471,0.7844391172116352,2.2184917323840136,2.2553974182105554,0.26238625065682625,0.2557562488767993,0.25916502608017167,0.20771067687588413,0.21116121555252537,0.0,0.5538398180355717,2.782046818879406
0679,4,1.2631350823320238,1.1088914878630258,1.0071363137448113,0.8733358374122184,0.8628233388709634,2.251441513413978,2.2071343174350253,0.31929453706404576,0.18202316524838832,0.18267058655523424,0.21252938454756803,0.2189155993544311,0.0,0.5392880150630466,2.894973075803657
0680,4,0.5571066707612027,0.6234233558606177,0.46507545734624656,0.77087495375593,0.7671240284924056,2.395465760201531,2.368060018620614,0.42202331519170777,0.12669732895058322,0.15031695970636186,0.17233737093357815,0.17903361805714899,0.0,0.5027805298912547,2.6326846982886445
0681,4,0.8753647379862867,1.0015853470569964,0.5142173860965542,0.8322810961964531,0.8500172252773333,2.3034315765404862,2.3436387981855233,0.3382073492799899,0.1858891244126322,0.218482810620989,0.16798878918252133,0.1688203599523142,0.0,0.5760550667158558,2.986126310469287
0682,4,1.0924960947242326,1.1355853236905722,0.5161033691170365,0.8568317861398284,0.8596397737704052,2.0346417019616005,2.0579373322393772,0.19911783733534621,0.23069826203793747,0.21985091415071217,0.2316638691913542,0.22349148376586606,0.0,0.5207645821058658,2.776979019263258
0683,4,2.9661901362923486,3.2415590646229306,0.7628568467461797,0.9353226487446378,0.9383138542487137,1.5066673018561507,1.2633639715882365,0.618643479471535,0.55637142727877,0.6538011889406472,0.36566430040537745,0.4152045882594186,0.0,0.48453983876356915,3.018720467558982
0684,4,1.5673392235174095,1.2026380593317239,1.287975032940543,0.8806927384789658,0.8769320310698194,2.138867178041041,1.9773064725706009,0.624755597022013,0.2653661259190053,0.26316648431434675,0.21015625287404904,0.2010261698435305,0.0,0.5240587712131857,2.677147260511104
0685,4,3.018594262742448,3.6048240180128164,1.670492817801181,0.9581204268239647,0.9607041128247882,1.5702792694249705,1.3585329318591213,0.7300231824973822,0.5054025316891048,0.5641710647423877,0.3267188050429691,0.34783386252630977,0.0,0.608113024011061,3.3038532471396866
0686,4,0.8778079074392864,0.7034122523163133,0.8386341237516153,0.770211273319882,0.7637855518442246,2.062919374679079,1.8816400610394572,0.615042363664812,0.25818263515875417,0.22997377118320267,0.2530942134669282,0.26333464458888195,0.0,0.4933276275385152,2.4249780924606754
0687,4,2.282571696344385,2.190140885843519,0.5894322631995479,0.9290203153827863,0.9268192965056699,1.4335044214714077,1.475318970218011,0.12353782608075338,0.4717860364434567,0.47905987332850924,0.3142751512541561,0.3065989754312131,0.0,0.5212962460856648,2.7167335438572793
0688,4,1.1874265826409531,1.174377143531515,0.3121765926710199,0.871923570750687,0.8763492733346776,2.09333292818304,2.101148784815001,0.1744661793385018,0.21688608248732244,0.20578980619451842,0.21822629177094263,0.2219740769636328,0.0,0.5747076336915722,2.8431965075112404
0689,4,1.9584672032887402,2.045859949435016,1.672604850673571,0.8879434806963304,0.9467128231387587,1.7546155429640615,1.6821459368626384,0.45672819403385784,0.4555023824412244,0.45620618595144546,0.270398905827565,0.2754246667856536,0.0,0.5428079512858138,2.9958961192575044
